Date,City,Country,Event,HillSize,RaceType,TeamEvent,Season,Race,Sex,Place,Skier,Nation,ID,Birthday,Leg,TeamID,Length1,Length2,Points,Age,Exp
2020-01-17,Zao,Japan,World Cup,102,Normal,0,2020,6,L,18,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",81.0,81.5,13.0,18.663928815879533,8
2020-01-18,Zao,Japan,World Cup,102,Team Normal,1,2020,7,L,6,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,2,5,69.0,75.5,667.3,18.666666666666668,9
2020-01-19,Zao,Japan,World Cup,102,Normal,0,2020,8,L,36,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",76.5,,57.8,18.6694045174538,10
2020-01-25,Rasnov,Romania,World Cup,97,Normal,0,2020,9,L,22,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",83.0,90.0,9.0,18.68583162217659,11
2020-01-26,Rasnov,Romania,World Cup,97,Normal,0,2020,10,L,26,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",83.0,85.0,5.0,18.688569472963724,12
2020-02-01,Oberstdorf,Germany,World Cup,137,Large,0,2020,11,L,17,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",111.5,116.0,14.0,18.704996577686515,13
2020-02-02,Oberstdorf,Germany,World Cup,137,Large,0,2020,12,L,22,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",114.5,111.0,9.0,18.707734428473646,14
2020-02-08,Hinzenbach,Austria,World Cup,90,Normal,0,2020,13,L,18,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",80.0,84.0,13.0,18.72416153319644,15
2020-02-09,Hinzenbach,Austria,World Cup,90,Normal,0,2020,14,L,18,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",82.0,82.5,13.0,18.72689938398357,16
2020-02-22,Ljubno,Slovenia,World Cup,94,Team Normal,1,2020,15,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,3,8,81.5,78.0,916.4,18.76249144421629,17
2020-02-23,Ljubno,Slovenia,World Cup,94,Normal,0,2020,16,L,31,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",81.5,,100.9,18.765229295003422,18
2020-12-18,Ramsau,Austria,World Cup,98,Normal,0,2021,1,L,13,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",82.5,87.0,20.0,19.58384668035592,19
2021-01-31,Titisee-Neustadt,Germany,World Cup,142,Large,0,2021,5,L,36,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",103.0,,67.0,19.704312114989733,20
2021-02-18,Rasnov,Romania,World Cup,97,Normal,0,2021,9,L,26,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",77.0,82.5,5.0,19.753593429158112,21
2021-02-19,Rasnov,Romania,World Cup,97,Normal,0,2021,10,L,24,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",83.0,84.5,7.0,19.756331279945243,22
2021-03-20,Nizhny Tagil,Russia,World Cup,97,Normal,0,2021,14,L,27,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",80.0,81.5,4.0,19.835728952772072,23
2021-03-21,Nizhny Tagil,Russia,World Cup,97,Normal,0,2021,15,L,29,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,2.0,19.838466803559207,24
2021-03-26,Chaikovsky,Russia,World Cup,102,Normal,0,2021,16,L,26,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,5.0,19.852156057494867,25
2021-11-26,Nizhny Tagil,Russia,World Cup,97,Normal,0,2022,1,L,21,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,10.0,20.52292950034223,26
2021-11-27,Nizhny Tagil,Russia,World Cup,97,Normal,0,2022,2,L,15,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,16.0,20.525667351129364,27
2021-12-04,Lillehammer,Norway,World Cup,98,Normal,0,2022,3,L,21,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,10.0,20.54483230663929,28
2021-12-05,Lillehammer,Norway,World Cup,140,Large,0,2022,4,L,20,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,11.0,20.54757015742642,29
2021-12-10,Klingenthal,Germany,World Cup,140,Large,0,2022,5,L,24,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,7.0,20.56125941136208,30
2021-12-11,Klingenthal,Germany,World Cup,140,Large,0,2022,6,L,38,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,52.3,20.56399726214921,31
2021-12-17,Ramsau,Austria,World Cup,98,Normal,0,2022,7,L,18,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,13.0,20.580424366872005,32
2021-12-31,Ljubno,Slovenia,World Cup,94,Normal,0,2022,8,L,31,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,102.6,20.618754277891856,33
2022-01-29,Willingen,Germany,World Cup,147,Large,0,2022,10,L,24,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,7.0,20.698151950718685,34
2022-02-05,Zhangjiakou,China,Olympic Winter Games,106,Normal,0,2022,12,L,22,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,163.0,20.71731690622861,35
2022-02-25,Hinzenbach,Austria,World Cup,90,Team Normal,1,2022,13,L,5,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,4,6,78.5,78.5,710.7,20.772073921971252,36
2022-02-26,Hinzenbach,Austria,World Cup,90,Normal,0,2022,14,L,22,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,9.0,20.774811772758383,37
2022-02-27,Hinzenbach,Austria,World Cup,90,Normal,0,2022,15,L,20,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,11.0,20.777549623545518,38
2022-03-02,Lillehammer,Norway,World Cup,140,Large,0,2022,16,L,29,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,2.0,20.78576317590691,39
2022-03-03,Lillehammer,Norway,World Cup,140,Large,0,2022,17,L,23,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,8.0,20.788501026694046,40
2022-03-05,Holmenkollen,Norway,World Cup,134,Large,0,2022,18,L,28,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,3.0,20.79397672826831,41
2022-03-06,Holmenkollen,Norway,World Cup,134,Large,0,2022,19,L,21,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,10.0,20.79671457905544,42
2022-03-12,Oberhof,Germany,World Cup,100,Normal,0,2022,20,L,21,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,10.0,20.813141683778234,43
2022-03-13,Oberhof,Germany,World Cup,100,Normal,0,2022,21,L,27,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,4.0,20.815879534565365,44
2022-11-05,Wisla,Poland,World Cup,134,Large,0,2023,1,L,19,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,12.0,21.464750171115675,45
2022-11-06,Wisla,Poland,World Cup,134,Large,0,2023,2,L,19,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,12.0,21.467488021902806,46
2022-12-03,Lillehammer,Norway,World Cup,98,Normal,0,2023,3,L,6,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,40.0,21.541409993155373,47
2022-12-04,Lillehammer,Norway,World Cup,140,Large,0,2023,4,L,11,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,24.0,21.544147843942504,48
2022-12-11,Titisee-Neustadt,Germany,World Cup,142,Large,0,2023,5,L,5,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,45.0,21.56331279945243,49
2022-12-28,Villach,Austria,World Cup,98,Normal,0,2023,6,L,7,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,36.0,21.609856262833674,50
2022-12-29,Villach,Austria,World Cup,98,Normal,0,2023,7,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,50.0,21.61259411362081,51
2022-12-31,Ljubno,Slovenia,World Cup,94,Normal,0,2023,8,L,11,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,24.0,21.61806981519507,52
2023-01-01,Ljubno,Slovenia,World Cup,94,Normal,0,2023,9,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,60.0,21.620807665982202,53
2023-01-07,Sapporo,Japan,World Cup,137,Large,0,2023,10,L,6,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,40.0,21.637234770704996,54
2023-01-08,Sapporo,Japan,World Cup,137,Large,0,2023,11,L,7,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,36.0,21.639972621492127,55
2023-01-13,Zao,Japan,World Cup,102,Normal,0,2023,12,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,50.0,21.65366187542779,56
2023-01-14,Zao,Japan,World Cup,102,Team Normal,1,2023,13,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",92.0,91.5,581.8,21.65639972621492,57
2023-01-15,Zao,Japan,World Cup,102,Normal,0,2023,14,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,80.0,21.659137577002053,58
2023-01-28,Hinterzarten,Germany,World Cup,111,Large,0,2023,15,L,5,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,45.0,21.69472963723477,59
2023-01-29,Hinterzarten,Germany,World Cup,111,Large,0,2023,16,L,8,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,32.0,21.697467488021903,60
2023-02-04,Willingen,Germany,World Cup,147,Large,0,2023,17,L,7,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,36.0,21.713894592744694,61
2023-02-05,Willingen,Germany,World Cup,147,Large,0,2023,18,L,7,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,36.0,21.71663244353183,62
2023-02-10,Hinzenbach,Austria,World Cup,90,Normal,0,2023,19,L,7,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,36.0,21.730321697467488,63
2023-02-11,Hinzenbach,Austria,World Cup,90,Normal,0,2023,20,L,9,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,29.0,21.73305954825462,64
2023-02-23,Planica,Slovenia,World Championship,100,Normal,0,2023,23,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,240.6,21.765913757700204,65
2023-02-25,Planica,Slovenia,World Championship,100,Team Normal,1,2023,24,L,1,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,3,9,91.0,97.0,843.8,21.77138945927447,66
2023-03-01,Planica,Slovenia,World Championship,138,Large,0,2023,25,L,19,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,202.8,21.782340862423,67
2023-03-11,Holmenkollen,Norway,World Cup,134,Large,0,2023,26,L,6,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,40.0,21.809719370294317,68
2023-03-12,Holmenkollen,Norway,World Cup,134,Large,0,2023,27,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,50.0,21.812457221081452,69
2023-03-13,Lillehammer,Norway,World Cup,140,Large,0,2023,28,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,80.0,21.815195071868583,70
2023-03-15,Lillehammer,Norway,World Cup,140,Large,0,2023,29,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,50.0,21.820670773442846,71
2023-03-24,Lahti,Finland,World Cup,130,Large,0,2023,30,L,16,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,15.0,21.845311430527037,72
2023-12-02,Lillehammer,Norway,World Cup,98,Normal,0,2024,1,L,19,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,12.0,22.537987679671456,73
2023-12-03,Lillehammer,Norway,World Cup,140,Large,0,2024,2,L,20,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,11.0,22.54072553045859,74
2023-12-15,Engelberg,Switzerland,World Cup,140,Large,0,2024,3,L,16,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,15.0,22.573579739904176,75
2023-12-16,Engelberg,Switzerland,World Cup,140,Large,0,2024,4,L,13,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,20.0,22.576317590691307,76
2023-12-30,Garmisch,Germany,World Cup,142,Large,0,2024,5,L,21,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",120.5,118.0,10.0,22.614647501711158,77
2024-01-01,Oberstdorf,Germany,World Cup,137,Large,0,2024,6,L,13,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",123.0,119.0,20.0,22.62012320328542,78
2024-01-03,Villach,Austria,World Cup,98,Normal,0,2024,7,L,13,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",90.5,87.5,20.0,22.625598904859686,79
2024-01-04,Villach,Austria,World Cup,98,Normal,0,2024,8,L,15,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,16.0,22.628336755646817,80
2024-01-13,Sapporo,Japan,World Cup,134,Large,0,2024,9,L,20,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,11.0,22.652977412731005,81
2024-01-14,Sapporo,Japan,World Cup,134,Large,0,2024,10,L,31,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,59.2,22.65571526351814,82
2024-01-19,Zao,Japan,World Cup,102,Normal,0,2024,11,L,12,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,22.0,22.6694045174538,83
2024-01-20,Zao,Japan,World Cup,102,Team Normal,1,2024,12,L,7,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,2,8,,,616.8,22.67214236824093,84
2024-01-27,Ljubno,Slovenia,World Cup,94,Normal,0,2024,13,L,18,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,13.0,22.691307323750856,85
2024-01-28,Ljubno,Slovenia,World Cup,94,Normal,0,2024,14,L,12,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,22.0,22.694045174537987,86
2024-02-03,Willingen,Germany,World Cup,147,Large,0,2024,15,L,14,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,18.0,22.71047227926078,87
2024-02-04,Willingen,Germany,World Cup,147,Large,0,2024,16,L,10,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,26.0,22.713210130047912,88
2024-02-24,Hinzenbach,Austria,World Cup,90,Normal,0,2024,17,L,9,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,29.0,22.767967145790553,89
2024-02-25,Hinzenbach,Austria,World Cup,90,Normal,0,2024,18,L,15,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,16.0,22.770704996577685,90
2024-03-01,Lahti,Finland,World Cup,130,Large,0,2024,19,L,12,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,22.0,22.784394250513348,91
2024-03-09,Holmenkollen,Norway,World Cup,134,Large,0,2024,20,L,16,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,15.0,22.806297056810404,92
2024-03-10,Holmenkollen,Norway,World Cup,134,Large,0,2024,21,L,23,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,8.0,22.809034907597535,93
2024-03-12,Trondheim,Norway,World Cup,100,Normal,0,2024,22,L,7,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,36.0,22.8145106091718,94
2024-03-13,Trondheim,Norway,World Cup,100,Normal,0,2024,23,L,9,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,29.0,22.817248459958932,95
2024-03-17,Vikersund,Norway,World Cup,240,Flying,0,2024,24,L,16,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,15.0,22.82819986310746,96
2024-03-21,Planica,Slovenia,World Cup,102,Normal,0,2024,25,L,15,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,16.0,22.83915126625599,97
2024-11-23,Lillehammer,Norway,World Cup,140,Large,0,2025,1,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,60.0,23.515400410677618,98
2024-11-24,Lillehammer,Norway,World Cup,140,Large,0,2025,2,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,80.0,23.51813826146475,99
2024-12-14,Zhangjiakou,China,World Cup,106,Normal,0,2025,3,L,17,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,14.0,23.57289527720739,100
2024-12-15,Zhangjiakou,China,World Cup,106,Normal,0,2025,4,L,6,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,40.0,23.575633127994525,101
2024-12-21,Engelberg,Switzerland,World Cup,140,Large,0,2025,5,L,8,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,32.0,23.592060232717316,102
2024-12-31,Garmisch,Germany,World Cup,142,Large,0,2025,6,L,8,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,32.0,23.619438740588638,103
2025-01-01,Oberstdorf,Germany,World Cup,137,Large,0,2025,7,L,5,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,45.0,23.62217659137577,104
2025-01-05,Villach,Austria,World Cup,98,Normal,0,2025,8,L,5,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,45.0,23.633127994524298,105
2025-01-06,Villach,Austria,World Cup,98,Normal,0,2025,9,L,5,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,45.0,23.63586584531143,106
2025-01-18,Sapporo,Japan,World Cup,134,Large,0,2025,10,L,5,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,45.0,23.668720054757017,107
2025-01-19,Sapporo,Japan,World Cup,134,Large,0,2025,11,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,80.0,23.67145790554415,108
2025-01-24,Zao,Japan,World Cup,102,Normal,0,2025,12,L,9,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,29.0,23.685147159479808,109
2025-01-25,Zao,Japan,World Cup,102,Team Normal,1,2025,13,L,1,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,1,13,93.5,92.5,647.4,23.68788501026694,110
2025-01-26,Zao,Japan,World Cup,102,Normal,0,2025,14,L,8,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,32.0,23.690622861054074,111
2025-02-01,Willingen,Germany,World Cup,147,Large,0,2025,15,L,8,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,32.0,23.707049965776864,112
2025-02-07,Lake Placid,USA,World Cup,128,Large,0,2025,16,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,50.0,23.72347707049966,113
2025-02-08,Lake Placid,USA,World Cup,128,Large,0,2025,17,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,60.0,23.72621492128679,114
2025-02-15,Ljubno,Slovenia,World Cup,94,Normal,0,2025,18,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,80.0,23.745379876796715,115
2025-02-16,Ljubno,Slovenia,World Cup,94,Normal,0,2025,19,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,80.0,23.748117727583846,116
2025-02-22,Hinzenbach,Austria,World Cup,90,Normal,0,2025,20,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,80.0,23.76454483230664,117
2025-02-23,Hinzenbach,Austria,World Cup,90,Normal,0,2025,21,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,80.0,23.76728268309377,118
2025-02-28,Trondheim,Norway,World Championship,102,Normal,0,2025,22,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,250.8,23.78097193702943,119
2025-03-01,Trondheim,Norway,World Championship,102,Team Normal,1,2025,23,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,4,12,95.5,96.0,846.5,23.783709787816562,120
2025-03-07,Trondheim,Norway,World Championship,138,Large,0,2025,24,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,136.7,23.800136892539356,121
2025-03-13,Holmenkollen,Norway,World Cup,134,Large,0,2025,25,L,8,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,32.0,23.81656399726215,122
2025-03-15,Vikersund,Norway,World Cup,240,Flying,0,2025,26,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,60.0,23.822039698836413,123
2025-03-20,Lahti,Finland,World Cup,130,Large,0,2025,27,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,80.0,23.835728952772072,124
2025-03-21,Lahti,Finland,World Cup,130,Large,0,2025,28,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",,,80.0,23.838466803559207,125
2025-11-22,Lillehammer,Norway,World Cup,140,Large,0,2026,1,L,19,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,12.0,24.5119780971937,1
2025-11-23,Lillehammer,Norway,World Cup,140,Large,0,2026,2,L,21,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,10.0,24.514715947980836,2
2025-11-28,Falun,Sweden,World Cup,95,Normal,0,2026,3,L,17,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,14.0,24.528405201916495,3
2025-11-30,Falun,Sweden,World Cup,132,Large,0,2026,4,L,10,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,26.0,24.533880903490758,4
2025-12-04,Wisla,Poland,World Cup,134,Large,0,2026,5,L,6,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,40.0,24.54483230663929,5
2025-12-05,Wisla,Poland,World Cup,134,Large,0,2026,6,L,9,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,29.0,24.54757015742642,6
2025-12-12,Klingenthal,Germany,World Cup,140,Large,0,2026,7,L,7,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,36.0,24.566735112936346,7
2025-12-13,Klingenthal,Germany,World Cup,140,Large,0,2026,8,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,50.0,24.569472963723477,8
2025-12-20,Engelberg,Switzerland,World Cup,140,Large,0,2026,9,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,50.0,24.588637919233403,9
2025-12-21,Engelberg,Switzerland,World Cup,140,Large,0,2026,10,L,9,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,29.0,24.591375770020534,10
2025-12-31,Garmisch,Germany,World Cup,142,Large,0,2026,11,L,2,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,80.0,24.618754277891856,11
2026-01-01,Oberstdorf,Germany,World Cup,137,Large,0,2026,12,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,60.0,24.621492128678987,12
2026-01-05,Villach,Austria,World Cup,98,Normal,0,2026,13,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,60.0,24.632443531827516,13
2026-01-06,Villach,Austria,World Cup,98,Normal,0,2026,14,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,50.0,24.635181382614647,14
2026-01-10,Ljubno,Slovenia,World Cup,94,Normal,0,2026,15,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,60.0,24.646132785763175,15
2026-01-11,Ljubno,Slovenia,World Cup,94,Normal,0,2026,16,L,19,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,12.0,24.648870636550306,16
2026-01-16,Zhangjiakou,China,World Cup,140,Large,0,2026,17,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,60.0,24.66255989048597,17
2026-01-17,Zhangjiakou,China,World Cup,140,Large,0,2026,18,L,12,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,22.0,24.6652977412731,18
2026-01-20,Zao,Japan,World Cup,102,Normal,0,2026,19,L,3,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,60.0,24.673511293634498,19
2026-01-21,Zao,Japan,World Cup,102,Normal,0,2026,20,L,7,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,36.0,24.67624914442163,20
2026-01-24,Sapporo,Japan,World Cup,137,Large,0,2026,21,L,5,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,45.0,24.684462696783026,21
2026-01-25,Sapporo,Japan,World Cup,137,Large,0,2026,22,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,50.0,24.687200547570157,22
2026-01-31,Willingen,Germany,World Cup,147,Large,0,2026,23,L,6,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,40.0,24.70362765229295,23
2026-02-01,Willingen,Germany,World Cup,147,Large,0,2026,24,L,4,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,50.0,24.706365503080082,24
2026-02-07,Predazzo,Italy,Olympic Winter Games,109,Normal,0,2026,25,L,7,Selina Freitag,Germany,338,2001-05-19T00:00:00.000000,0,"",0.0,0.0,244.7,24.722792607802873,25
2022-02-25,Hinzenbach,Austria,World Cup,90,Team Normal,1,2022,13,L,5,Josephin Laue,Germany,339,2001-11-21T00:00:00.000000,2,6,78.5,75.0,710.7,20.262833675564682,1
2022-02-27,Hinzenbach,Austria,World Cup,90,Normal,0,2022,15,L,28,Josephin Laue,Germany,339,2001-11-21T00:00:00.000000,0,"",,,3.0,20.268309377138944,2
2022-03-02,Lillehammer,Norway,World Cup,140,Large,0,2022,16,L,33,Josephin Laue,Germany,339,2001-11-21T00:00:00.000000,0,"",,,66.0,20.27652292950034,3
2022-03-03,Lillehammer,Norway,World Cup,140,Large,0,2022,17,L,32,Josephin Laue,Germany,339,2001-11-21T00:00:00.000000,0,"",,,73.6,20.279260780287473,4
